AnoMes,qtdCartoesEmitidos,qtdCartoesAtivos,qtdTransacoesNacionais,valorTransacoesNacionais,qtdTransacoesInternacionais,valorTransacoesInternacionais
2019-03,1765880,1138331,42361441,338640546243.0,1043,14932483.0
2019-03,23250175,16591285,429894523,3729525095854.0,3596281,68877633923.0
2019-03,140017,83977,3512475,5125260670.0,85295,177674760.0
2019-03,3750,1835,28432,443431474.0,10,464924.0
2019-03,5008120,510333,1425263,7609025128.0,2518898,28143455627.0
2019-03,63499660,28883411,417426430,2313070957962.0,0,0.0
2019-03,3448066,1806060,41480985,334356372184.0,0,0.0
2019-03,6014419,4506827,161949819,1869414511508.0,2103253,55802448981.0
2019-03,976602,712281,56246020,935294384332.0,1986047,91602168262.0
2019-03,4164,1980,36955,1062665523.0,59,1260287.0
2019-03,14116087,3325892,36577801,259390463342.0,360949,5202494323.0
2019-03,100325202,28854792,568051669,3668126346652.0,62970,877686076.0
2019-03,1506098,883450,28879032,208939528015.0,488,6564981.0
2019-03,85177,68414,579261,18539689438.0,27014,259494840.0
2019-04,885,30,2,12303.0,0,0.0
2019-04,38532,20623,626818,20750568927.0,25370,2989521653.0
2019-04,5745825,3300386,39115895,411472240661.0,185303,2776913375.0
2019-04,2826,830,49028,32296390.0,73,151280.0
2019-04,4532668,2462719,61802545,529595349591.0,83421,2777777329.0
2019-04,6035259,4614718,167948027,2007571504555.0,1824971,50205835082.0
2019-04,4312961,438583,8154325,99624685875.0,23086,456270551.0
2019-04,571492,29520,112945,1652823943.0,0,0.0
2019-04,136419,106706,5772832,96739929197.0,148223,5239398765.0
2019-04,6807399,4159839,70725269,711091924359.0,215714,354976328.0
2019-04,13228765,5378611,78853926,731239521279.0,42039,317330174.0
2019-04,13404696,5661569,117595382,760345266996.0,0,0.0
2019-04,1778072,1133751,44094544,367966308208.0,1059,17845895.0
2019-04,1455598,763218,20743822,464809821784.0,439113,31125452838.0
2019-04,2495,2289,324596,697254680.0,20794,73833140.0
2019-04,1801824,740859,16900782,194630880836.0,115058,2616347616.0
2019-04,1982995,1583608,124660921,2292925419411.0,4444873,20651252357.0
2019-04,57468,11738,201624,1539930441.0,0,0.0
2019-04,33313,14320,150393,14093413452.0,0,0.0
2019-04,3479624,1837332,46930899,388493552419.0,0,0.0
2019-04,6952677,1241205,13369709,153224302694.0,885,5516545.0
2019-04,1753916,258179,1319668,86337118238.0,209,15584367.0
2019-04,25991012,18905495,497620132,443366461548.0,3535751,66625558922.0
2019-04,9768,6167,135244,2483836155.0,3785,159636534.0
2019-04,176814,3718,0,0.0,135698,290305290.0
2019-04,4911840,3515882,188563983,2370445815224.0,2801149,85371264209.0
2019-04,1566198,918283,31764742,244096449199.0,361,4806642.0
2019-04,31,10,27,291704.0,0,0.0
2019-04,1079720,5936,124233,101728646.0,0,0.0
2019-04,19879,13314,567059,25410909288.0,31233,3261111503.0
2019-04,10403776,4847602,37369277,350359694899.0,370,2321359.0
2019-04,1418221,282782,6306922,54506076122.0,4928,83694018.0
2019-04,4595,65,1207,11643956.0,0,0.0
2019-04,552215,159076,1975648,1484367582.0,1474865,22239206496.0
2019-04,42213,20779,20103,162865139.0,7,63012.0
2019-04,66293130,34164285,503376517,2831013192819.0,0,0.0
2019-04,1382,24,16,1964740.0,0,0.0
2019-04,101013,23802,289486,2182560316.0,13,20715.0
2019-04,139266,82594,3731057,5526943920.0,76959,150547810.0
2019-04,219540,114595,2161971,22125984989.0,3695,148046443.0
2019-04,7324479,3741079,34872873,321434004432.0,89158,1211935646.0
2019-04,422147,185370,4222462,90487730732.0,2985,204192499.0
2019-04,9147,8477,1277966,2733939050.0,63233,292333280.0
2019-04,591922,316843,5666855,167081918335.0,435534,23325381593.0
2019-04,16263622,10954556,236937635,2237266782019.0,1388906,25056973338.0
2019-04,420791,272731,43688573,179226744984.0,0,0.0
2019-04,120031,104522,2361476,101533969021.0,265647,23547493277.0
2019-04,57492,33729,725565,12322447639.0,24085,975621781.0
2019-04,1377023,551753,16824203,20910914172.0,3352,81574005.0
2019-04,566921,219752,3932771,49370257914.0,31377,712340677.0
2019-04,4969095,2781556,15278305,96190086268.0,172753,3469384778.0
2019-04,107624,100240,357029,5079650055.0,59,592699.0
2019-04,116332105,41335606,1268874793,7671549140808.0,168230,4210172652.0
2019-04,23248886,9780733,276410924,1517477535427.0,0,0.0
2019-04,5874825,1513164,28944572,146525864119.0,837,22749486.0
2019-04,1766340,938150,6996564,85444491848.0,0,0.0
2019-04,490164,114312,3300594,24787492991.0,142,8867975.0
2019-04,98602,7313,40704,471743394.0,355,9806661.0
2019-04,15618773,5914106,127426571,1030236138529.0,211278,233199822.0
2019-04,34499,7429,90765,1379510883.0,226,7757519.0
2019-04,1085910,815913,62806443,1083527620978.0,1891596,92702712491.0
2019-04,4528723,1897944,4770453,74909922726.0,2,170.0
2019-04,773058,414752,10817455,89098518996.0,3479,117279563.0
2019-04,8230,4846,101717,2663949212.0,262,8625826.0
2019-04,667002,370498,5223112,66674779265.0,75795,42916198.0
2019-04,7,3,9,28337.0,0,0.0
2019-04,1448812,395181,5043827,34691311724.0,0,0.0
2019-04,5474857,4289345,204428613,2506465357842.0,3032097,79405862308.0
2019-04,10666,1738,18001,1084813098.0,330,5205504.0
2019-04,952855,490000,13099190,89596372133.0,43,1337071.0
2019-04,217388,131412,3390169,4163677550.0,50726,48535290.0
2019-04,14829863,3406626,35747464,255944237315.0,326811,534842453.0
2019-04,363414,187300,110534,2548850612.0,1,7324.0
2019-04,5246530,521141,1633632,9517236907.0,2419354,26907001954.0
2019-04,78,16,85,184628.0,0,0.0
2019-04,16397372,2760465,43818854,455426292039.0,20605,386041068.0
2019-04,413758,295342,14040336,222310311597.0,321814,11728625394.0
2019-04,25215,14567,38319,12573975643.0,152,11588847.0
2019-04,5278639,2721842,44473115,437061651917.0,54680,2030473765.0
2019-04,1804833,1311710,19245335,459471626603.0,375640,22481605159.0
2019-04,1215,920,12194,95634912.0,0,0.0
2019-04,4479,1052,32851,238097315.0,0,0.0
2019-04,310244,197386,9087486,13768199700.0,149955,471770370.0
2019-04,498513,267186,7974180,79720224132.0,442,11086777.0
2019-04,433855,150121,2217986,12263017157.0,126378,2520215636.0
2019-04,5401980,2213496,38939432,163968486146.0,0,0.0
2019-04,8402751,4065915,108977719,692906025301.0,990,13304731.0
2019-04,4763448,2222417,37582902,420063578852.0,98574,3485791241.0
2019-04,10070654,7065174,194041555,1742218211221.0,1332694,2295338628.0
2019-04,102600295,28563441,609397378,4114541579974.0,54433,828169208.0
2019-04,9918686,5101841,87998313,1016833504155.0,0,0.0
2019-04,472201,382135,11773038,282292864107.0,597645,41818575783.0
2019-04,826495,581840,12513040,176495986354.0,223428,8378826552.0
2019-04,3877789,3049368,61014379,872951897206.0,0,0.0
2019-04,4275153,2206113,18387707,73336740632.0,101,669773.0
2019-04,13640823,5660364,74291262,716637962032.0,119382,1662036548.0
2019-04,781639,477257,13032063,17117610660.0,111085,235729040.0
2019-04,4188449,4055388,5049165,11458489540.0,0,0.0
2019-04,136627,91479,3573948,111435965174.0,277170,15388926309.0
2019-04,635894,283643,6559262,81144268159.0,0,0.0
2019-04,8689,4652,70939,1070094052.0,40,990949.0
2020-01,82265138,44263103,585366338,3361061469122.0,0,0.0
2020-01,212,61,827934,13431200005.0,14496,458731236.0
2020-01,7,3,11,43155.0,0,0.0
2020-01,13299336,1269736,14170115,160607169895.0,56,1244485.0
2020-01,125980,44497,816719,4857689053.0,23,1029217.0
2020-01,9221435,6583902,156540853,1348056493681.0,1006422,16706748483.0
2020-01,115623,101085,1774762,65938821961.0,182543,17820506436.0
2020-01,3801971,3590836,52866023,73570196011.0,13,48732.0
2020-01,338,97,254,550495.0,0,0.0
2020-01,1259493,394765,3968557,17304376292.0,226,7069934.0
2020-01,7889014,6722853,90264979,967588625745.0,205644,4011798489.0
2020-01,4993699,2291051,23315395,214778611143.0,91988,1210621749.0
2020-01,1866914,1440149,18592131,429071172046.0,350602,22319039163.0
2020-01,27672238,9665462,244340828,1323102492308.0,0,0.0
2020-01,1550409,598554,16666402,195665268513.0,1964,51326054.0
2020-01,593016,321426,4333004,117193121051.0,301635,21595675172.0
2020-01,6844313,1126534,10187380,107410874263.0,735,5174126.0
2020-01,1347,21,10,7039067.0,0,0.0
2020-01,542484,119966,2065112,17255264376.0,113,6866324.0
2020-01,3368,59,911,8753819.0,0,0.0
2020-01,28,6,5,19419.0,0,0.0
2020-01,178252,8837,201146,1691306702.0,39000,741569058.0
2020-01,2,2,21,221192.0,1,1.0
2020-01,2590,2376,272339,5830704899.0,11403,61706789.0
2020-01,7553539,4666834,109147498,848449488226.0,182826,2280243272.0
2020-01,53696,11014,152711,1178030997.0,1,367.0
2020-01,16781,27,28,106627.0,0,0.0
2020-01,442182,353921,12827200,192699538592.0,245234,798087559.0
2020-01,466359,349194,11899109,284701017146.0,622335,48122252558.0
2020-01,441358,193392,4342680,92769036921.0,4465,245435032.0
2020-01,5472041,4101512,195198802,2475311346093.0,3062393,93712314274.0
2020-01,43548790,29667496,541356850,3160422371028.0,56396,1233784534.0
2020-01,6358642,5215112,214499722,2625669008294.0,3224107,86768575334.0
2020-01,929765,108222,219089,1447308397.0,114,665004.0
2020-01,3506872,1876953,42289893,348638262764.0,0,0.0
2020-01,422240,254500,3214266,34621273202.0,17645,271867381.0
2020-01,178951,148598,5151832,84273211479.0,121535,4365908848.0
2020-01,1184468,898797,65420620,1119637235974.0,1888434,94067692877.0
2020-01,7113997,4008846,38987106,313604028638.0,39623,28015284.0
2020-01,1792967,1129668,38048746,320527915403.0,921,15543632.0
2020-01,1412380,392403,4395939,29317207271.0,0,0.0
2020-01,5357399,3076204,69458398,600048069523.0,79283,2718919164.0
2020-01,706020,145941,1993436,19228015346.0,0,0.0
2020-01,4453608,474126,7658657,89330146709.0,21147,375858697.0
2020-01,34091,14223,10239,93732491.0,2,54727.0
2020-01,35739355,27649253,586218650,4999027831958.0,3042592,44070973276.0
2020-01,3037196,1009874,18116592,9607078542.0,166127,302844520.0
2020-01,31,1,2,19.0,0,0.0
2020-01,31907,14388,152480,13346175041.0,0,0.0
2020-01,11947,8238,137487,3832502538.0,2726,131804865.0
2020-01,25057,14393,36725,10751287404.0,368,38292178.0
2020-01,2931958,2057818,48677051,367919639462.0,1731,2603324.0
2020-01,3400596,1430825,16645040,11608154849.0,0,0.0
2020-01,5625267,5351081,65486991,764592144637.0,21061,413450703.0
2020-01,8992322,4317864,101425114,641617829694.0,1374,17970852.0
2020-01,220601,115387,1779505,18440527677.0,3024,136837221.0
2020-01,28008,7221,88369,1252042888.0,185,5899959.0
2020-01,51089,41479,1262343,17434568368.0,3733,94332641.0
2020-01,13773543,5309213,57953700,534637449941.0,107287,1417075715.0
2020-01,18876,11748,543659,2456467571.0,28460,3213099338.0
2020-01,319687,166062,2357891,12922449281.0,0,0.0
2020-01,1072141,92,9,7782.0,0,0.0
2020-01,1894152,286955,1243436,84676714715.0,176,13836623.0
2020-01,271447,233972,2883209,43305441562.0,42769,3586103239.0
2020-01,139413,15361,61677,2468249462.0,852,2405223.0
2020-01,25358,22378,1071754,16984418852.0,6714,290844095.0
2020-01,880867,495083,9382385,113054199967.0,69011,1663003923.0
2020-01,682169,299090,6161181,74671510328.0,0,0.0
2020-01,5449906,4908881,4382095,7512838965.0,0,0.0
2020-01,17000,259,0,0.0,4629,166439435.0
2020-01,7738243,4337659,33883663,316879738799.0,4,19704.0
2020-01,808963,497531,11625757,15256159177.0,83424,1870248831.0
2020-01,132559,82456,3020957,52244767064.0,34305,1886385619.0
2020-01,93656666,27530279,505028736,3440334390756.0,41619,641878164.0
2020-01,70052,14904,208448,1565721528.0,160,9257712.0
2020-01,5375802,3383727,37403855,398005745646.0,151866,2269434052.0
2020-01,140439,82818,3099580,46195311115.0,38842,1204475674.0
2020-01,564877,156470,1975306,15042230876.0,1241992,20140736063.0
2020-01,1426930,810042,20648708,479187626535.0,387763,29406944823.0
2020-01,1418,1082,18586,158546624.0,0,0.0
2020-01,747666,405619,8828793,74208207368.0,2594,81854507.0
2020-01,124970,19837,310966,1806871356.0,96,4062609.0
2020-01,3464130,2273099,16206876,64414556766.0,0,0.0
2020-01,10832558,6690938,109172686,967749101295.0,640775,12732235162.0
2020-01,524164,281010,7300175,71987645838.0,366,726117.0
2020-01,103133,69635,2950987,64465179409.0,130892,5755542572.0
2020-01,7646471,6234782,173436821,1997909502335.0,1117826,25703696509.0
2020-01,322435,206522,7988122,120012533484.0,110650,3649061029.0
2020-01,12710,6371,342550,2156524002.0,1384,88153543.0
2020-01,95248,17460,183462,1335219606.0,0,0.0
2020-01,906942,481867,11130292,76732932454.0,57,2465331.0
2020-01,27988,2569,40552,209710187.0,56,460103.0
2020-01,3369512,1730931,25208020,231433737819.0,14522,227688577.0
2020-01,9306070,3481868,3948282,3348256583.0,2202749,2736440631.0
2020-01,5572862,2557053,40726546,473114358264.0,109973,418055683.0
2020-01,227079,35149,631194,5994924321.0,3765,52579954.0
2020-01,571492,21352,33786,490411848.0,0,0.0
2020-01,7282223,3536610,27297922,224400053717.0,52654,564055966.0
2020-01,79783156,23056120,586461587,3585616641235.0,77658,2162727102.0
2020-01,423148,271142,455523831,136469578837.0,0,0.0
2020-01,127079,84561,2669877,87559737243.0,186003,13150791111.0
2020-01,10118,1536,15467,830074403.0,202,7392678.0
2020-01,12553042,2771590,27419435,216274526298.0,394287,6894611706.0
2020-01,9861,9158,1228415,25630084296.0,49385,2263401331.0
2020-01,2002,1462,10936,557169455.0,1,1.0
2020-01,1725338,911613,6242910,72389255205.0,0,0.0
2020-01,263326,184237,104753,2269433472.0,2,207511.0
2020-01,795247,492970,12048230,175320307051.0,202753,7871600866.0
2020-01,2010081,1662114,113390994,1980939400108.0,3889650,181682900045.0
2020-01,731240,76758,1133056,570257213.0,131,3351381.0
2020-01,194796,189351,692041,7349976843.0,161,1701669.0
2020-01,7453316,2951173,49693221,203579559963.0,1,1.0
2020-02,24144,7819,2252,19078202.0,0,0.0
2020-02,527788,281501,4088836,48733886489.0,26,551477.0
2020-02,5243811,2259647,16617251,170859900118.0,55414,630207212.0
2020-02,7446864,6287971,69061888,782763106623.0,111763,1560204255.0
2020-02,5256450,5020925,53223250,663437884763.0,12577,205904867.0
2020-02,138750,82720,2126515,35809783681.0,16640,423895306.0
2020-02,7197692,3226080,19238107,173876209326.0,27628,256407585.0
2020-02,8,2,5,5551.0,0,0.0
2020-02,197303,197022,485416,4254933713.0,156,2304949.0
2020-02,3509859,1862045,34184812,311666531726.0,0,0.0
2020-02,8650043,5173493,94045443,759705893553.0,152173,1491421464.0
2020-02,8387077,4609917,82010619,572049053631.0,337,5748359.0
2020-02,9932,9255,864788,20491667761.0,12778,664062335.0
2020-02,5259358,2504054,33381473,389623411461.0,6439,222436845.0
2020-02,994851,112051,204630,1313137482.0,37,338762.0
2020-02,17407,220,0,0.0,3203,120427501.0
2020-02,25,5,17,129664.0,0,0.0
2020-02,141943,87385,2352545,42965607911.0,2309,13164771.0
2020-02,447118,358091,8747450,148444603418.0,75571,1924871441.0
2020-02,5184948,4126549,2037493,24240989341.0,0,0.0
2020-02,5462664,4024462,130064322,1821400929437.0,978613,20355453376.0
2020-02,1300,21,15,13728051.0,0,0.0
2020-02,24501,13951,28837,11278597587.0,49,20703471.0
2020-02,2929308,2064993,32694742,278189971238.0,194,3812724.0
2020-02,1221,339,3340,21027078.0,0,0.0
2020-02,1991704,298723,1460321,80232678364.0,203,14084728.0
2020-02,2149,51,576,6160818.0,0,0.0
2020-02,13352572,2616902,23550200,183759002271.0,234457,378797581.0
2020-02,1192,1192,15034,148656171.0,0,0.0
2020-02,6322837,5138736,144693596,2012062850972.0,1211799,25247768225.0
2020-02,72978,14818,121085,1012319901.0,0,0.0
2020-02,723920,392348,5102122,50298319949.0,323,93139428.0
2020-02,24841,22240,663004,12413260826.0,822,54099822.0
2020-02,782,782,4990,80034797.0,4,101928.0
2020-02,45088619,30228820,414799998,2580710972337.0,9590,196835224.0
2020-02,3058865,2844010,38280186,575911757519.0,34,374623.0
2020-02,9409151,3743721,55508855,241991036239.0,1,1.0
2020-02,331931,214429,5502700,93170664189.0,47340,1390958604.0
2020-02,127784,19095,173075,1178356912.0,7,523537.0
2020-02,860222,474585,6915507,91608494406.0,32525,564042955.0
2020-02,424014,283751,404418462,132811311133.0,0,0.0
2020-02,2584,2356,187963,4583395948.0,2935,174746424.0
2020-02,155352,56590,830891,5507096717.0,0,0.0
2020-02,832281,514703,8604155,126161383543.0,46984,846309921.0
2020-02,169378,18422,49355,2475021646.0,518,11306495.0
2020-02,95501,59845,1421789,5307066620.0,151698,1431200740.0
2020-02,35509,309,308,1804243.0,0,0.0
2020-02,101735,32189,757677,9314288356.0,449,13146919.0
2020-02,12352792,3418737,4876200,29767296148.0,1416034,19015146665.0
2020-02,1252306,950375,45811161,838827945384.0,287677,12728995891.0
2020-02,816748,472616,8057255,61863307279.0,1,107433.0
2020-02,23558,11604,131,5350247.0,0,0.0
2020-02,208,87,1846,9224521.0,0,0.0
2020-02,239047,37882,512938,4922645442.0,351,5210791.0
2020-02,17531,4946,234497,155279938.0,1062,83598303.0
2020-02,35120,14228,117202,13128459912.0,0,0.0
2020-02,4154066,942807,2824987,22187963833.0,0,0.0
2020-02,739294,74875,845993,4595318934.0,0,0.0
2020-02,627460,148194,2079609,15879842605.0,874563,1488021856.0
2020-02,1947,1302,6708,523105294.0,1,1.0
2020-02,418694,259285,7428240,176440645741.0,32278,2755969549.0
2020-02,1072358,90,12,74845.0,0,0.0
2020-02,78426893,21846116,464810904,3060183098225.0,15372,263510452.0
2020-02,13895,10462,115987,3433316646.0,2361,129865683.0
2020-02,6898300,4152623,25940071,25392602189.0,0,0.0
2020-02,7096604,4024547,31260499,267634128171.0,35372,223227246.0
2020-02,711850,301075,4930991,64300423476.0,0,0.0
2020-02,90791369,26448461,382075734,2806732494434.0,21809,335308218.0
2020-02,1037567,394237,3759586,28029798054.0,0,0.0
2020-02,2875392,1394842,12726893,93829315112.0,0,0.0
2020-02,95613,16704,73918,1688810974.0,0,0.0
2020-02,22514,17118,354436,15294255926.0,1429,138111684.0
2020-02,1535725,479480,4247697,19476255677.0,46,629713.0
2020-02,1992521,1637085,75261033,141768605817.0,977312,36133267537.0
2020-02,257065,178852,93502,2346306265.0,6,120333.0
2020-02,413543,174214,1781666,11516463812.0,0,0.0
2020-02,8287040,6427729,131464835,1626435562801.0,401085,6265230829.0
2020-02,4513182,505717,6164324,74358592928.0,15616,213933967.0
2020-02,11391305,6602911,91852518,883855241112.0,415474,7596221623.0
2020-02,4489992,2625958,14809558,65738042207.0,0,0.0
2020-02,7027,1397,12051,1229205713.0,115,2693686.0
2020-02,164608445,61856529,777786272,4908777076742.0,0,0.0
2020-02,356611,257696,2678617,35652533945.0,17305,427973616.0
2020-02,13248665,1131879,10630541,126950978828.0,23,14359.0
2020-02,127748,73876,977456,3138687227.0,28466,4945196445.0
2020-02,633711,594405,1976843,33193573539.0,1,1.0
2020-02,5068165,2909349,54682730,504805722358.0,15516,38951467.0
2020-02,582477,308671,2126425,69404919518.0,36329,6216359817.0
2020-02,616631,156894,3157578,24724131517.0,0,0.0
2020-02,4495640,1430479,24299513,12853752500.0,55441,736444787.0
2020-02,103889,69975,2019981,48417800822.0,35679,1628911679.0
2020-02,45831,39918,842512,13461638519.0,881,1434438.0
2020-02,312544,155573,1613070,17049967053.0,0,0.0
2020-02,1732520,839457,4703589,60046263798.0,0,0.0
2020-02,515643,317685,6843436,10634606085.0,9083,369669011.0
2020-02,5608810,3374817,30471419,324240919598.0,147821,1323605717.0
